T0.0199999995529652,0.9863268,-0.01337877,0.008771805,0.006933138,-0.05859375,1.011719,0.002929688,-0.007475563,-0.3146995,0.276988,1.0,-5.522038e-06,9.534654e-05,2.738325e-07,1.0,rec231GMV0.txt,0,T0.0199999995529652,1.972654,-0.01337877,0.008771805,0.006933138,-0.05859375,1.011719,0.002929688,-0.007475563,-0.3146995,0.276988,0.9932101,-7.257942e-06,9.524329e-05,1.208427e-06,1.0,38,38,87,0.0,rec231GMV1.txt,0
T0.0399999991059303,2.94752,-0.006048603,0.0002199439,-0.004062112,-0.05761719,1.014648,0.0007324219,-0.007582169,-0.3146727,0.2769594,0.9881177,0.0003517213,0.0001217704,0.0001863979,0.9999999,rec231GMV0.txt,1,T0.0399999991059303,2.936061,-0.006048603,0.0002199439,-0.004062112,-0.05761719,1.014648,0.0007324219,-0.007582169,-0.3146727,0.2769594,0.9824182,0.0006900586,0.0001404251,0.0003617341,0.9999997,38,38,87,0.2497559,rec231GMV1.txt,1
T0.373333342373371,2.917402,-0.004826909,-0.007110223,0.002046361,-0.0546875,1.016602,0.004882813,-0.007649118,-0.3146715,0.2768063,0.9762706,0.0004730916,-0.001440838,0.001054734,0.9999983,rec231GMV0.txt,2,T0.373333342373371,2.910202,-0.004826909,-0.007110223,0.002046361,-0.0546875,1.016602,0.004882813,-0.007649118,-0.3146715,0.2768063,0.9686261,-0.0001162792,-0.001483606,0.001492283,0.9999978,38,38,87,0.437317,rec231GMV1.txt,2
T0.445742942392826,2.873123,-0.009713687,-0.002223445,-0.005283806,-0.05761719,1.023926,0.00390625,-0.007488234,-0.3146634,0.2768563,0.9617273,-0.000672737,-0.001652095,0.001615969,0.9999971,rec231GMV0.txt,3,T0.445742942392826,2.843244,-0.009713687,-0.002223445,-0.005283806,-0.05761719,1.023926,0.00390625,-0.007488234,-0.3146634,0.2768563,0.9505965,-0.0004922353,-0.001659059,0.00122886,0.9999977,38,38,87,0.5779877,rec231GMV1.txt,3
T0.493261642754078,2.84422,0.003724953,-0.003445139,-0.01261397,-0.05908203,1.016113,0.004394531,-0.007415108,-0.3147758,0.2768397,0.9375039,-0.0004285761,-0.001780446,0.0005591225,0.9999982,rec231GMV0.txt,4,T0.493261642754078,2.875077,0.003724953,-0.003445139,-0.01261397,-0.05908203,1.016113,0.004394531,-0.007415108,-0.3147758,0.2768397,0.9278388,-0.0004993714,-0.001654302,0.0003248897,0.9999985,38,38,87,0.6803693,rec231GMV1.txt,4
T0.503444543108344,2.919217,0.004946647,0.005106723,-0.00894889,-0.06054688,1.012695,0.005371094,-0.007420486,-0.3148329,0.2768036,0.925492,-0.0007395266,-0.001720454,-0.0002856395,0.9999982,rec231GMV0.txt,5,T0.503444543108344,2.932501,0.004946647,0.005106723,-0.00894889,-0.06054688,1.012695,0.005371094,-0.007420486,-0.3148329,0.2768036,0.9308364,-0.0008710442,-0.001604737,-0.0005051128,0.9999982,38,38,87,0.7548611,rec231GMV1.txt,5
T0.513466643169522,2.930096,-0.006048603,0.01732367,0.008154833,-0.05639648,1.016846,0.008056641,-0.00734691,-0.3148116,0.2768921,0.9370041,-0.001459951,-0.001614078,-0.0001682269,0.9999976,rec231GMV0.txt,6,T0.513466643169522,2.914407,-0.006048603,0.01732367,0.008154833,-0.05639648,1.016846,0.008056641,-0.00734691,-0.3148116,0.2768921,0.9412381,-0.001829301,-0.001523447,0.0004345815,0.9999971,38,38,87,0.8129358,rec231GMV1.txt,6
T0.525380742736161,2.924974,5.986914e-05,-0.003445139,-0.004062112,-0.05273438,1.010498,0.002441406,-0.007384403,-0.3147117,0.2769956,0.9418665,-0.001418783,-0.001651942,0.001695219,0.9999962,rec231GMV0.txt,7,T0.525380742736161,2.951231,5.986914e-05,-0.003445139,-0.004062112,-0.05273438,1.010498,0.002441406,-0.007384403,-0.3147117,0.2769956,0.9440519,-0.0006490909,-0.001520592,0.00212087,0.9999964,38,38,87,0.8129358,rec231GMV1.txt,7
T0.53763654269278,2.952653,-0.007270298,-0.003445139,-0.001618724,-0.05908203,1.016357,0.004882813,-0.0074034,-0.3147291,0.2771028,0.9499769,-6.256142e-05,-0.00165846,0.001843125,0.999997,rec231GMV0.txt,8,T0.53763654269278,2.927817,-0.007270298,-0.003445139,-0.001618724,-0.05908203,1.016357,0.004882813,-0.0074034,-0.3147291,0.2771028,0.9546537,-0.0004611022,-0.001592637,0.0009642724,0.9999982,38,38,87,0.8129358,rec231GMV1.txt,8
T0.565061943605542,2.907147,-0.00238352,-0.002223445,0.002046361,-0.05810547,1.015381,0.001708984,-0.007310778,-0.3147016,0.2769985,0.9541045,-0.0003162368,-0.001822805,0.0001071357,0.9999983,rec231GMV0.txt,9,T0.565061943605542,2.911313,-0.00238352,-0.002223445,0.002046361,-0.05810547,1.015381,0.001708984,-0.007310778,-0.3147016,0.2769985,0.9503424,0.000132076,-0.001545999,0.000270633,0.9999988,38,38,87,0.8129358,rec231GMV1.txt,9
